order_id,order_date,process_group,warehouse_id,picker_id,items_count,processing_time_min,labor_cost,error_flag,on_time_delivery
ORD_4835,2024-02-18,B,WH_01,P_4,17,25.44235491811309,11.213413327102462,0,1
ORD_4836,2024-02-18,B,WH_01,P_5,17,26.095547725369574,14.394399602346235,0,1
ORD_4837,2024-02-18,A,WH_01,P_13,1,33.99520640854507,16.09398560081457,0,1
ORD_4838,2024-02-18,A,WH_01,P_2,4,41.07616554855764,22.528655022916173,0,1
ORD_4839,2024-02-18,A,WH_01,P_7,16,29.664871513303833,15.248286252503732,0,1
ORD_4840,2024-02-18,A,WH_01,P_7,4,28.814018902648325,19.30323945130245,0,1
ORD_4841,2024-02-18,A,WH_01,P_2,11,28.170784485639977,17.36177046365732,0,1
ORD_4842,2024-02-18,A,WH_01,P_11,19,21.04415928600147,15.085483062428116,0,1
ORD_4843,2024-02-18,B,WH_01,P_3,2,27.3883886254483,13.100502370296073,0,1
ORD_4844,2024-02-18,B,WH_01,P_14,16,24.107090535944774,18.733215989029908,0,1
ORD_4845,2024-02-18,B,WH_01,P_7,9,29.927016437715018,15.741079167259068,0,1
ORD_4846,2024-02-18,B,WH_01,P_19,5,32.67522188887515,17.78491455407729,0,1
ORD_4847,2024-02-18,A,WH_01,P_16,10,26.237147592687922,17.340125285004063,0,1
ORD_4848,2024-02-18,B,WH_01,P_13,4,23.293974826809162,13.97847946528996,0,1
ORD_4849,2024-02-18,B,WH_01,P_16,14,30.447450983706613,13.878599945646567,0,1
ORD_4850,2024-02-18,A,WH_01,P_20,6,29.889809017647476,16.565664882319197,0,1
ORD_4851,2024-02-18,B,WH_01,P_7,16,29.642461081989083,13.36805735672198,0,1
ORD_4852,2024-02-18,B,WH_01,P_10,13,24.52657032849918,13.895086341695757,0,1
ORD_4853,2024-02-18,B,WH_01,P_20,15,27.460984582938654,9.834463422475286,0,1
ORD_4854,2024-02-18,B,WH_01,P_19,18,34.604998245696876,16.43443443107005,0,1
ORD_4855,2024-02-18,B,WH_01,P_19,5,30.260210366318304,17.76497599071414,0,1
ORD_4856,2024-02-18,B,WH_01,P_17,15,40.34441379111628,14.509495849802295,0,1
ORD_4857,2024-02-18,B,WH_01,P_17,15,13.646298193571385,16.406899523649905,0,1
ORD_4858,2024-02-19,B,WH_01,P_18,15,36.49482667345806,13.924411661651872,0,0
ORD_4859,2024-02-19,B,WH_01,P_7,3,28.63159013871252,15.333638485779629,0,1
ORD_4860,2024-02-19,B,WH_01,P_4,2,29.31478467979159,17.79202410785811,0,1
ORD_4861,2024-02-19,A,WH_01,P_13,16,29.452254217669513,20.954799437912772,0,1
ORD_4862,2024-02-19,B,WH_01,P_19,10,34.23839995235559,15.784056776210674,1,1
ORD_4863,2024-02-19,B,WH_01,P_6,9,33.84338496678393,15.914576392664692,0,1
ORD_4864,2024-02-19,A,WH_01,P_5,6,33.93457691150843,16.480211966675775,0,1
ORD_4865,2024-02-19,A,WH_01,P_10,1,26.00947546325939,14.630147444801818,0,1
ORD_4866,2024-02-19,B,WH_01,P_10,16,22.689451800769927,12.15232830903112,0,1
ORD_4867,2024-02-19,A,WH_01,P_9,14,31.419021518210425,16.668085048410976,0,1
ORD_4868,2024-02-19,B,WH_01,P_3,7,19.229331998608668,19.112328404123453,0,1
ORD_4869,2024-02-19,B,WH_01,P_10,9,29.612399115470637,16.05732152127821,0,1
ORD_4870,2024-02-19,B,WH_01,P_20,11,33.08972242014919,13.675287199769201,0,1
ORD_4871,2024-02-19,A,WH_01,P_8,5,42.39212644325255,16.530856251513995,0,1
ORD_4872,2024-02-19,B,WH_01,P_2,4,26.430860927688002,18.13069986378973,0,1
ORD_4873,2024-02-19,A,WH_01,P_12,8,42.153743878183796,17.509455492395546,0,1
ORD_4874,2024-02-19,B,WH_01,P_17,1,27.986797925794615,18.855862957169624,0,1
ORD_4875,2024-02-19,A,WH_01,P_15,6,28.078242458452394,12.659609642669018,0,1
ORD_4876,2024-02-19,B,WH_01,P_4,12,26.316105664704647,14.829748564144552,0,1
ORD_4877,2024-02-19,B,WH_01,P_4,8,23.57707963465635,15.688297983853017,0,1
ORD_4878,2024-02-19,B,WH_01,P_19,17,25.452118632101246,14.848148357782247,0,1
ORD_4879,2024-02-19,A,WH_01,P_10,6,25.146304947641344,23.530161492215576,0,1
ORD_4880,2024-02-19,B,WH_01,P_19,18,25.9220113000023,14.773659860129499,0,1
ORD_4881,2024-02-19,B,WH_01,P_14,17,26.166201438733328,14.062188719480915,0,1
ORD_4882,2024-02-19,B,WH_01,P_15,2,30.76975381154362,17.091111777987877,0,1
ORD_4883,2024-02-19,B,WH_01,P_9,11,27.616567604131905,15.219062064514402,0,1
ORD_4884,2024-02-19,B,WH_01,P_4,5,24.62287770105997,17.663909459828275,0,1
ORD_4885,2024-02-19,B,WH_01,P_5,12,26.666542361971242,16.913237309845687,0,1
ORD_4886,2024-02-19,B,WH_01,P_5,12,22.200701974233677,12.859730399015195,0,0
ORD_4887,2024-02-19,B,WH_01,P_4,16,23.1277902981041,13.895764553774418,0,1
ORD_4888,2024-02-19,B,WH_01,P_20,16,11.465369904004067,13.86998081735489,0,1
ORD_4889,2024-02-19,B,WH_01,P_13,17,29.393586640583457,9.281732597232539,0,1
ORD_4890,2024-02-19,B,WH_01,P_5,4,23.866923454635288,13.525611300505462,0,0
ORD_4891,2024-02-19,A,WH_01,P_18,2,26.547958617636468,19.716115341180913,0,0
ORD_4892,2024-02-19,B,WH_01,P_11,10,27.41500526026424,17.79551214939848,0,1
ORD_4893,2024-02-19,B,WH_01,P_16,11,39.950147554237866,19.338916011131676,0,1
ORD_4894,2024-02-19,B,WH_01,P_19,2,25.181897543506572,12.824873410467907,0,1
ORD_4895,2024-02-19,B,WH_01,P_6,13,18.59648003050843,17.282669419334262,0,1
ORD_4896,2024-02-19,A,WH_01,P_7,10,46.07869614118829,14.296247641910629,0,1
ORD_4897,2024-02-19,B,WH_01,P_15,10,21.580825706423703,16.006775503828493,0,1
ORD_4898,2024-02-19,A,WH_01,P_12,11,40.7512565939629,21.264315877801288,0,1
ORD_4899,2024-02-19,B,WH_01,P_5,15,25.627701298044745,10.997623772197716,0,1
ORD_4900,2024-02-19,B,WH_01,P_12,19,20.451083671607318,14.208492529196894,0,1
ORD_4901,2024-02-19,B,WH_01,P_13,8,30.26879152721472,10.831439162773613,0,1
ORD_4902,2024-02-19,B,WH_01,P_15,15,23.09542426450969,15.669284274569435,0,1
ORD_4903,2024-02-19,A,WH_01,P_13,5,30.237961143678728,18.81988258104009,0,0
ORD_4904,2024-02-19,B,WH_01,P_16,8,22.400621921134185,13.507370712983892,0,1
ORD_4905,2024-02-19,B,WH_01,P_20,7,21.230938777380516,15.492496821067617,0,1
ORD_4906,2024-02-19,B,WH_01,P_9,18,30.330584188175266,17.809666239229816,0,1
ORD_4907,2024-02-19,B,WH_01,P_13,12,25.135442979526996,19.812822208833982,0,1
ORD_4908,2024-02-19,A,WH_01,P_1,2,36.10655586036108,23.97409778664803,0,1
ORD_4909,2024-02-19,B,WH_01,P_5,13,24.499444402289484,18.674920574566155,1,1
ORD_4910,2024-02-19,A,WH_01,P_20,2,29.253061776824257,18.61782725487114,0,1
ORD_4911,2024-02-19,A,WH_01,P_18,18,36.519290215993685,14.654768884770558,0,1
ORD_4912,2024-02-19,B,WH_01,P_18,7,19.46506407686948,12.004597623132781,0,1
ORD_4913,2024-02-19,A,WH_01,P_3,12,24.444375734153027,18.07353565371318,0,1
ORD_4914,2024-02-19,A,WH_01,P_17,11,24.67532040694597,21.896287446793956,0,1
ORD_4915,2024-02-19,B,WH_01,P_8,2,31.734303865070103,15.796925077870318,0,1
ORD_4916,2024-02-19,A,WH_01,P_1,1,27.448912354471137,23.643747175916744,0,1
ORD_4917,2024-02-19,A,WH_01,P_2,12,30.550499263125918,16.326200844223898,0,1
ORD_4918,2024-02-19,B,WH_01,P_7,9,27.95101050162395,15.275804117869386,0,1
ORD_4919,2024-02-19,B,WH_01,P_16,6,34.272284783541686,11.614267684182657,0,1
ORD_4920,2024-02-19,B,WH_01,P_2,15,32.82104394528206,14.17582675666406,0,1
ORD_4921,2024-02-19,B,WH_01,P_4,10,27.525253911328928,16.432762290452025,0,1
ORD_4922,2024-02-19,A,WH_01,P_11,1,26.452922757506187,13.657179923174585,0,1
ORD_4923,2024-02-19,B,WH_01,P_7,8,21.422896462154288,18.097598182611293,0,1
ORD_4924,2024-02-19,B,WH_01,P_1,2,22.30147708968826,12.486125548751879,0,1
ORD_4925,2024-02-19,A,WH_01,P_9,16,30.336274491478086,18.315021644676406,0,1
ORD_4926,2024-02-19,A,WH_01,P_4,6,43.53407502599987,21.748890942510435,0,1
ORD_4927,2024-02-19,B,WH_01,P_2,10,27.445366891398663,9.1869186901305,0,1
ORD_4928,2024-02-19,A,WH_01,P_11,15,28.368563520824654,18.900671450352668,1,1
ORD_4929,2024-02-19,B,WH_01,P_4,8,30.957844341389215,15.7032183606013,0,1
ORD_4930,2024-02-19,B,WH_01,P_9,4,23.316838989001457,12.064220408761686,0,1
ORD_4931,2024-02-19,A,WH_01,P_4,5,25.005400104515672,13.349563913427442,0,1
ORD_4932,2024-02-19,B,WH_01,P_9,8,25.309106710491672,12.852522417727481,0,1
ORD_4933,2024-02-19,B,WH_01,P_20,1,36.11036432769271,16.081107776060783,0,1
ORD_4934,2024-02-19,A,WH_01,P_17,6,29.68936773893328,15.802091453857162,0,1
ORD_4935,2024-02-19,A,WH_01,P_16,7,25.69333090005273,14.164950150608057,0,1
ORD_4936,2024-02-19,A,WH_01,P_3,2,22.21739524203538,14.678175435106215,0,0
ORD_4937,2024-02-19,B,WH_01,P_15,2,17.070192841549478,14.344633650698547,1,0
ORD_4938,2024-02-19,A,WH_01,P_7,3,31.912744988581586,17.055274923583553,0,1
ORD_4939,2024-02-19,A,WH_01,P_2,6,30.338095029274108,18.47635106085668,0,1
ORD_4940,2024-02-19,B,WH_01,P_5,6,22.569616590211588,18.53103632804583,0,1
ORD_4941,2024-02-19,A,WH_01,P_10,13,24.126108654908684,21.47591251281417,0,1
ORD_4942,2024-02-19,B,WH_01,P_2,10,29.594172726404953,15.192895064079176,0,1
ORD_4943,2024-02-19,B,WH_01,P_1,1,32.02415628505468,15.611522929526192,0,1
ORD_4944,2024-02-19,B,WH_01,P_1,6,33.61815084277465,16.287105482183623,0,1
ORD_4945,2024-02-19,B,WH_01,P_2,5,32.33249657354804,17.500727676300745,0,1
ORD_4946,2024-02-19,B,WH_01,P_9,5,29.126877906282544,11.367263488595336,0,1
ORD_4947,2024-02-19,B,WH_01,P_6,4,31.55929572428363,16.867867812107423,0,1
ORD_4948,2024-02-19,B,WH_01,P_8,19,29.11163900011509,18.6337326760643,0,1
ORD_4949,2024-02-19,A,WH_01,P_3,8,24.98645298906839,15.588802131230153,0,1
ORD_4950,2024-02-19,B,WH_01,P_2,17,33.0421800048572,21.52811827202572,0,1
ORD_4951,2024-02-19,B,WH_01,P_18,12,33.111967188252876,19.05233196333279,0,1
ORD_4952,2024-02-19,B,WH_01,P_18,15,26.83273776274194,16.20318588347651,0,1
ORD_4953,2024-02-19,A,WH_01,P_12,10,25.912035877432466,17.37711259042237,0,1
ORD_4954,2024-02-19,A,WH_01,P_19,13,29.442746598445574,13.661691815944325,1,1
ORD_4955,2024-02-19,A,WH_01,P_1,7,28.152479249473785,15.767573086405122,0,1
ORD_4956,2024-02-19,B,WH_01,P_4,2,33.22792496302878,16.13194141719139,0,1
ORD_4957,2024-02-19,A,WH_01,P_1,16,29.751297237120607,20.69849988743148,0,1
ORD_4958,2024-02-19,A,WH_01,P_1,9,35.684622396359785,18.012683350676,0,1
ORD_4959,2024-02-19,A,WH_01,P_4,9,41.268518199427376,18.072639824426524,0,1
ORD_4960,2024-02-19,A,WH_01,P_8,3,31.33883875314513,16.737310247075474,0,1
ORD_4961,2024-02-19,A,WH_01,P_3,16,26.33908292711358,21.23201066183511,0,1
ORD_4962,2024-02-19,A,WH_01,P_18,8,28.57936182262897,18.316056436938005,0,1
ORD_4963,2024-02-19,A,WH_01,P_9,19,31.940225095755697,14.438413067741903,0,1
ORD_4964,2024-02-19,A,WH_01,P_3,1,36.41848277033946,13.854057303860424,0,1
ORD_4965,2024-02-19,A,WH_01,P_14,15,33.19665814137978,18.083621888309974,0,1
ORD_4966,2024-02-19,A,WH_01,P_3,3,45.590891217570054,19.784216611779325,0,1
ORD_4967,2024-02-19,B,WH_01,P_18,9,26.064408046806665,16.03226522617607,0,1
ORD_4968,2024-02-19,B,WH_01,P_6,18,27.59383265646588,16.25671678309424,0,1
ORD_4969,2024-02-19,B,WH_01,P_11,4,32.43650853897603,14.79872455713398,0,0
ORD_4970,2024-02-19,A,WH_01,P_6,5,25.49105257420699,15.24840766307235,0,1
ORD_4971,2024-02-19,B,WH_01,P_5,3,20.80955699437242,12.741548925532086,0,1
ORD_4972,2024-02-19,A,WH_01,P_9,15,33.56590310009642,18.965611147149172,0,1
ORD_4973,2024-02-19,B,WH_01,P_12,19,35.594607868615064,12.361025018469075,0,1
ORD_4974,2024-02-19,B,WH_01,P_4,17,29.489063832066545,19.72494661100564,0,1
ORD_4975,2024-02-19,B,WH_01,P_3,14,24.426187360408978,10.641611821622067,0,1
ORD_4976,2024-02-19,A,WH_01,P_6,16,39.629363733678225,24.33439084231485,0,1
ORD_4977,2024-02-20,B,WH_01,P_1,13,28.781312819056982,17.85040047524127,1,1
ORD_4978,2024-02-20,A,WH_01,P_8,7,34.06687064508215,21.66763245879897,0,1
ORD_4979,2024-02-20,A,WH_01,P_2,8,27.299057949949702,15.32102844875931,0,1
ORD_4980,2024-02-20,B,WH_01,P_10,8,35.01065609269617,19.818166819354687,0,1
ORD_4981,2024-02-20,A,WH_01,P_4,4,39.04808679516819,15.638560213410289,0,0
ORD_4982,2024-02-20,B,WH_01,P_5,18,35.2858727816887,16.406221347467756,0,1
ORD_4983,2024-02-20,A,WH_01,P_18,16,35.674495327530025,14.476175948560705,1,1
ORD_4984,2024-02-20,A,WH_01,P_13,5,27.759811779621657,17.150050909483642,0,1
ORD_4985,2024-02-20,B,WH_01,P_11,4,31.569525608122895,11.456858811647198,0,1
ORD_4986,2024-02-20,A,WH_01,P_4,10,42.66846726050984,18.19034018599601,0,1
ORD_4987,2024-02-20,B,WH_01,P_8,1,25.944198288122266,18.250652415915592,0,1
ORD_4988,2024-02-20,B,WH_01,P_15,14,22.202039600608412,15.243454986977538,0,1
ORD_4989,2024-02-20,A,WH_01,P_9,18,26.800371064467527,13.712567188472338,0,1
ORD_4990,2024-02-20,B,WH_01,P_19,1,22.66510184076727,13.93611232047911,0,1
ORD_4991,2024-02-20,B,WH_01,P_19,13,33.461600675526284,12.531108507269376,0,1
ORD_4992,2024-02-20,B,WH_01,P_14,4,25.639702641886583,17.834495324648135,0,1
ORD_4993,2024-02-20,A,WH_01,P_8,19,31.2184281421466,16.223056385650548,0,1
ORD_4994,2024-02-20,B,WH_01,P_11,13,22.81757394598029,16.4161291528687,0,1
ORD_4995,2024-02-20,B,WH_01,P_12,16,28.041118779545624,12.612770673474401,0,1
ORD_4996,2024-02-20,A,WH_01,P_2,18,39.99333573050969,19.886151083433063,0,1
ORD_4997,2024-02-20,B,WH_01,P_20,3,26.692957245669216,16.80969921650136,0,1
ORD_4998,2024-02-20,B,WH_01,P_13,11,25.416283734132218,8.345008681306616,0,1
ORD_4999,2024-02-20,B,WH_01,P_6,16,19.898992892798326,17.991112716932122,0,1
ORD_5000,2024-02-20,B,WH_01,P_17,13,24.795952343257113,11.943166864655637,0,1
ORD_5001,2024-02-20,A,WH_01,P_5,12,30.211614803962952,19.137120018431034,0,1
ORD_5002,2024-02-20,B,WH_01,P_3,4,29.732807427022138,9.922854637063026,0,1
ORD_5003,2024-02-20,A,WH_01,P_15,11,31.743176252068626,15.684169608843142,0,1
ORD_5004,2024-02-20,A,WH_01,P_11,18,27.06404296286763,18.471074451704368,0,1
ORD_5005,2024-02-20,B,WH_01,P_8,17,22.706663532756675,19.200874884670604,0,1
ORD_5006,2024-02-20,B,WH_01,P_13,4,34.60725078584638,19.17487820744674,0,1
ORD_5007,2024-02-20,B,WH_01,P_2,12,32.52951278414748,15.791282693953095,0,1
ORD_5008,2024-02-20,A,WH_01,P_13,19,28.263941889831017,20.518393725214935,0,1
ORD_5009,2024-02-20,B,WH_01,P_16,3,35.218616896691955,12.507340816990855,0,1
ORD_5010,2024-02-20,A,WH_01,P_18,12,20.1695350798651,13.942383571449533,0,0
ORD_5011,2024-02-20,A,WH_01,P_8,19,28.91246611366135,15.240439353325197,0,1
ORD_5012,2024-02-20,A,WH_01,P_10,18,29.018765345102,15.91100137436928,0,0
ORD_5013,2024-02-20,B,WH_01,P_20,16,32.424698870937405,10.029670464520832,0,0
ORD_5014,2024-02-20,A,WH_01,P_11,4,34.05866398058819,20.43505018426566,0,1
ORD_5015,2024-02-20,B,WH_01,P_17,3,28.164212253683196,15.004582501486203,0,1
ORD_5016,2024-02-20,B,WH_01,P_4,7,28.43527898801555,16.038294864499562,0,1
ORD_5017,2024-02-20,A,WH_01,P_17,19,41.20967764418907,19.486515294285667,0,1
ORD_5018,2024-02-20,B,WH_01,P_6,18,33.20039689912467,13.729253759995766,0,0
ORD_5019,2024-02-20,B,WH_01,P_19,10,27.93573743438667,14.385866619686166,0,1
ORD_5020,2024-02-20,B,WH_01,P_3,9,27.663370752192183,13.876902944452612,0,1
ORD_5021,2024-02-20,B,WH_01,P_12,6,37.92932089293314,13.574087691276542,0,1
ORD_5022,2024-02-20,A,WH_01,P_4,7,34.634203008171816,13.39387117927293,0,1
ORD_5023,2024-02-20,A,WH_01,P_8,3,44.68595024089824,23.116692922726088,0,1
ORD_5024,2024-02-20,B,WH_01,P_11,18,24.361680074271664,12.221094143779332,0,1
ORD_5025,2024-02-20,B,WH_01,P_2,1,28.774470531077366,17.4220322346226,0,1
ORD_5026,2024-02-20,B,WH_01,P_9,10,19.46691767943846,12.275155250359113,0,1
ORD_5027,2024-02-20,B,WH_01,P_19,15,22.774476262861963,10.270368764319471,0,1
ORD_5028,2024-02-20,A,WH_01,P_9,7,32.5087600034586,15.460789601651658,0,1
ORD_5029,2024-02-20,A,WH_01,P_6,14,28.330142670770535,17.176703919082644,0,1
ORD_5030,2024-02-20,B,WH_01,P_9,13,25.461710293995427,16.86210583801121,0,1
ORD_5031,2024-02-20,B,WH_01,P_19,4,36.19405831033041,16.096702636659444,0,1
ORD_5032,2024-02-20,B,WH_01,P_2,17,27.201026112627087,17.289580990948,0,1
ORD_5033,2024-02-20,A,WH_01,P_19,11,31.453955642677748,13.482918383493763,0,1
ORD_5034,2024-02-20,B,WH_01,P_6,9,29.109116430871246,9.342263648527318,0,1
ORD_5035,2024-02-20,A,WH_01,P_1,9,32.13185578239453,13.778818038379562,0,1
ORD_5036,2024-02-20,A,WH_01,P_10,2,19.64387432134894,17.766661106971302,0,1
ORD_5037,2024-02-20,B,WH_01,P_2,1,30.933738157621285,9.927634965736882,0,1
ORD_5038,2024-02-20,B,WH_01,P_9,7,32.57827435833414,15.689880521335743,0,1
ORD_5039,2024-02-20,A,WH_01,P_19,17,42.44897133618595,15.591389919769917,0,1
ORD_5040,2024-02-20,B,WH_01,P_13,2,35.17315917454793,16.037716644636095,0,1
ORD_5041,2024-02-20,A,WH_01,P_9,9,22.648623816128975,18.83482569222052,0,1
ORD_5042,2024-02-20,A,WH_01,P_5,13,40.879895180520855,16.795962829431577,1,1
ORD_5043,2024-02-20,A,WH_01,P_3,2,28.90708322939796,12.794328533312456,0,1
ORD_5044,2024-02-20,B,WH_01,P_13,7,24.855620808681323,16.402769371835742,0,1
ORD_5045,2024-02-20,A,WH_01,P_6,11,47.12064745293301,12.271971145643096,0,1
ORD_5046,2024-02-20,A,WH_01,P_6,14,32.90091542606976,17.251679635126006,0,0
ORD_5047,2024-02-20,B,WH_01,P_8,13,29.153790025712645,13.93238192417038,0,1
ORD_5048,2024-02-20,B,WH_01,P_20,8,30.94701192693136,13.213796027371632,0,1
ORD_5049,2024-02-20,B,WH_01,P_10,19,30.03295430771431,12.694438696665287,0,1
ORD_5050,2024-02-20,A,WH_01,P_16,19,27.68597133664981,20.288199138395985,0,1
ORD_5051,2024-02-20,A,WH_01,P_6,12,28.592113186838684,19.23746710423866,0,1
ORD_5052,2024-02-20,B,WH_01,P_12,13,28.838939445328016,15.565938007100167,0,1
ORD_5053,2024-02-20,B,WH_01,P_8,14,29.66511773430973,14.508520188946454,0,1
ORD_5054,2024-02-20,A,WH_01,P_12,17,29.298278917392956,18.04081221996256,0,1
ORD_5055,2024-02-20,A,WH_01,P_15,15,45.49621662536921,20.352827220706686,0,0
ORD_5056,2024-02-20,B,WH_01,P_9,15,29.522711255405206,20.657930226922808,0,1
ORD_5057,2024-02-20,A,WH_01,P_11,15,27.237646464257946,19.328691885028725,0,1
ORD_5058,2024-02-20,A,WH_01,P_16,18,29.758970819558936,24.67866546322016,0,0
ORD_5059,2024-02-20,A,WH_01,P_4,9,42.05614301654413,25.124536073866803,0,1
ORD_5060,2024-02-20,B,WH_01,P_1,14,21.007650736536885,19.126094815084766,0,1
ORD_5061,2024-02-20,A,WH_01,P_18,5,31.467957298022895,18.146919819594068,1,1
ORD_5062,2024-02-20,B,WH_01,P_5,14,28.579397464620698,17.910893180483143,0,1
ORD_5063,2024-02-20,B,WH_01,P_4,12,18.73916423288459,17.777906185591547,0,1
ORD_5064,2024-02-20,B,WH_01,P_13,7,26.501779449896034,15.76355854090674,0,1
ORD_5065,2024-02-20,B,WH_01,P_2,7,29.66353202176037,13.762592728704295,0,1
ORD_5066,2024-02-20,B,WH_01,P_4,9,24.94205781515036,13.015515605968726,0,1
ORD_5067,2024-02-20,A,WH_01,P_19,14,31.25979136773859,16.659244913141954,0,1
ORD_5068,2024-02-20,B,WH_01,P_5,19,27.50439532306798,21.206694405435805,0,1
ORD_5069,2024-02-20,B,WH_01,P_9,3,22.259289114560385,16.226259321026532,0,0
ORD_5070,2024-02-20,A,WH_01,P_16,12,25.937453681458265,16.965807076135945,0,1
ORD_5071,2024-02-20,B,WH_01,P_16,8,29.705770243338605,10.5871174869254,0,1
ORD_5072,2024-02-20,A,WH_01,P_6,1,34.87055720500674,14.300040790895055,0,1
ORD_5073,2024-02-20,B,WH_01,P_2,7,22.720530981344144,19.39232264549852,0,1
ORD_5074,2024-02-20,B,WH_01,P_13,17,27.620277089192694,18.20335006048577,0,1
ORD_5075,2024-02-20,B,WH_01,P_6,14,33.59779400780107,18.35109783991273,0,1
ORD_5076,2024-02-20,B,WH_01,P_17,4,24.374375227271965,14.781610745512028,0,1
ORD_5077,2024-02-20,A,WH_01,P_8,17,21.531949855260766,18.016759862602044,0,1
ORD_5078,2024-02-20,A,WH_01,P_3,7,39.63555868529495,19.20054319564284,0,1
ORD_5079,2024-02-20,B,WH_01,P_9,16,21.54570705449889,11.936713098977123,0,1
ORD_5080,2024-02-20,A,WH_01,P_15,15,30.66462240404851,18.058534430517707,0,1
ORD_5081,2024-02-21,B,WH_01,P_17,3,25.084439001168334,14.81887678663585,0,1
ORD_5082,2024-02-21,A,WH_01,P_16,1,24.8077746099323,19.40610890174823,0,1
ORD_5083,2024-02-21,A,WH_01,P_12,6,37.6220836209169,14.724358284794809,0,1
ORD_5084,2024-02-21,B,WH_01,P_4,8,25.47754272962337,15.136944417468433,0,1
ORD_5085,2024-02-21,B,WH_01,P_2,10,20.85756281174458,11.98665901670047,0,1
ORD_5086,2024-02-21,A,WH_01,P_16,9,24.670947483148343,20.312249205673965,0,1
ORD_5087,2024-02-21,B,WH_01,P_10,8,25.10660653624935,15.447391028216106,0,1
ORD_5088,2024-02-21,A,WH_01,P_3,11,38.688753169762805,10.764607472869619,0,1
ORD_5089,2024-02-21,B,WH_01,P_3,19,26.24411163323817,16.27111775949444,0,1
ORD_5090,2024-02-21,B,WH_01,P_9,3,31.518704684787036,13.701762436837674,0,1
ORD_5091,2024-02-21,A,WH_01,P_7,10,42.117859349214825,19.616474835498437,0,1
ORD_5092,2024-02-21,A,WH_01,P_6,19,32.16394961442979,20.024583501955064,0,1
ORD_5093,2024-02-21,A,WH_01,P_6,9,36.39733886617948,17.40265128465294,0,1
ORD_5094,2024-02-21,A,WH_01,P_8,18,28.278997993716498,20.27809629883063,0,1
ORD_5095,2024-02-21,A,WH_01,P_19,12,26.872450279447705,22.76909759236016,0,1
ORD_5096,2024-02-21,A,WH_01,P_15,19,30.897935458006657,17.29517834782078,0,1
ORD_5097,2024-02-21,A,WH_01,P_5,19,29.56920936569462,22.17864789575946,0,1
ORD_5098,2024-02-21,B,WH_01,P_1,8,29.684360813199223,8.866111070873936,0,1
ORD_5099,2024-02-21,B,WH_01,P_11,13,22.748850289308436,15.403295184852391,0,1
ORD_5100,2024-02-21,A,WH_01,P_13,9,26.103459842954997,13.78324775076768,0,1
ORD_5101,2024-02-21,A,WH_01,P_16,9,31.451424418725964,16.316577252682194,0,1
ORD_5102,2024-02-21,A,WH_01,P_6,1,37.92278312314651,14.376277287345967,0,1
ORD_5103,2024-02-21,A,WH_01,P_16,2,33.25944719550409,17.362707597819867,0,1
ORD_5104,2024-02-21,A,WH_01,P_1,8,30.96168984274926,17.383222570262532,0,1
ORD_5105,2024-02-21,B,WH_01,P_16,12,27.129332551441497,18.26270398034604,0,1
ORD_5106,2024-02-21,A,WH_01,P_11,3,35.436685928085,12.08695048759093,0,1
ORD_5107,2024-02-21,B,WH_01,P_5,14,27.801164137781385,14.664101056890118,0,1
ORD_5108,2024-02-21,A,WH_01,P_2,10,41.57843180788563,16.252489238485797,0,1
ORD_5109,2024-02-21,A,WH_01,P_9,3,29.028062108096776,17.617227958113407,0,1
ORD_5110,2024-02-21,A,WH_01,P_5,14,32.62825970732039,20.53292683287604,0,1
ORD_5111,2024-02-21,A,WH_01,P_14,12,28.24664781977978,19.37730231730148,0,1
ORD_5112,2024-02-21,A,WH_01,P_1,7,35.65610537346825,19.896238150594243,0,1
ORD_5113,2024-02-21,B,WH_01,P_12,3,25.994114212983234,12.717237805411088,0,1
ORD_5114,2024-02-21,B,WH_01,P_15,13,20.471742445604434,13.19233154925939,0,1
ORD_5115,2024-02-21,B,WH_01,P_2,2,36.23232005321946,12.597638760486104,0,1
ORD_5116,2024-02-21,B,WH_01,P_16,9,25.300157475704477,16.833437965908207,0,1
ORD_5117,2024-02-21,B,WH_01,P_4,15,27.75696125398926,12.690716539049522,0,1
ORD_5118,2024-02-21,A,WH_01,P_11,10,29.37760107983831,21.671760604850753,0,1
ORD_5119,2024-02-21,B,WH_01,P_17,2,26.229853757747502,14.714008620142252,0,1
ORD_5120,2024-02-21,A,WH_01,P_10,3,27.830971423355486,14.361872055986966,0,1
ORD_5121,2024-02-21,B,WH_01,P_10,12,22.23606822383261,13.352402446808217,0,1
ORD_5122,2024-02-21,A,WH_01,P_1,18,24.211581492457228,23.477173641505544,1,1
ORD_5123,2024-02-21,A,WH_01,P_1,9,33.00951998021947,18.819324693863063,0,0
ORD_5124,2024-02-21,B,WH_01,P_1,11,19.709037578415064,14.314677007274978,0,1
ORD_5125,2024-02-21,B,WH_01,P_4,6,15.434598452835562,16.894720978139407,0,1
ORD_5126,2024-02-21,A,WH_01,P_4,13,31.386873321697333,19.0158037389622,0,1
ORD_5127,2024-02-21,A,WH_01,P_1,4,31.35200449084608,11.848406323301088,0,1
ORD_5128,2024-02-21,B,WH_01,P_3,14,28.22128833737715,17.504690960682638,0,1
ORD_5129,2024-02-21,A,WH_01,P_19,18,25.28396538427389,18.01626025505574,0,1
ORD_5130,2024-02-21,A,WH_01,P_8,10,31.60128725799244,14.193453658358163,0,1
